A,B,C,D,angle,area,perimeter,defects,label
414.9547695,117.171435,209.3317968,808.6325971,121.2657659,11890,821.2447282,3,9
419.8239045,154.1088033,215.0465179,1027.091558,120.7579489,11685,807.9310194,3,9
417.7699398,159.462846,210.7253945,934.6114314,124.6046143,11707,792.759447,3,9
415.977094,126.8065546,208.5370523,709.8582471,125.5187744,11701,790.759447,3,9
416.4119215,146.7501591,206.0567507,751.634156,120.4088295,11687,795.5878741,3,9
412.8081733,152.9073701,206.7387687,1162.261867,120.7359297,11630,789.244728,3,9
408.6524795,141.071557,204.3511823,887.4058002,124.0945276,11538.5,797.0020874,3,9
412.9230765,153.3006616,206.19103,964.1006251,122.3083401,11457,785.4457387,3,9
405.1469938,162.635575,207.3472614,899.184783,118.7025694,11444.5,787.3452334,3,9
413.4695502,143.1014998,205.7384647,987.2444586,124.8102781,11463.5,783.3452332,3,9
412.4560349,146.9160441,203.0135733,959.5146263,121.4146705,11455.5,784.5168061,3,9
415.1863935,142.3263064,206.3735747,843.0806814,126.9774912,11503,779.9310199,3,9
402.9394569,142.0081378,211.9759098,842.7192259,117.0604232,11433.5,797.3452333,3,9
462.2489128,204.953158,206.355732,977.7652799,121.5587754,11302.5,791.0020877,3,9
400.9816522,164.4414954,207.4855245,919.2160624,119.3265995,11357,799.9310198,3,9
407.6993564,143.7981039,207.2676503,987.3046858,121.150548,11399,793.9310195,3,9
398.2262747,142.0672733,198.9393314,914.3022176,122.474804,11456,771.9310194,3,9
403.5301162,133.605073,204.5514292,697.6726068,121.1090691,11467,779.4457389,3,9
410.8169532,157.6406209,200.9223595,1056.040948,121.1301472,11447,784.901582,3,9
407.6181413,188.5268639,200.7058917,836.4126681,121.1287687,11513.5,795.0020875,3,9
411.599952,90.14627418,213.8445062,773.557287,219.2870428,11522.5,784.5168061,4,9
411.3777358,92.68879885,215.5964437,867.4810945,210.1538876,11502.5,796.1736604,4,9
405.2731918,97.11269837,221.3017283,803.2719335,203.8431876,11558,794.6173115,4,9
412.2237619,177.690603,201.3581392,1102.080977,121.7457317,66.5,31.07106769,3,9
409.6871729,151.1490561,203.3303437,716.6690501,123.6071372,11585.5,795.6883798,3,9
408.0494682,153.8667447,198.9459987,921.6667805,122.9647214,11672,783.9310198,3,9
410.4034923,96.4950679,216.5483336,1004.958263,206.9680566,11605.5,795.688379,4,9
405.0004497,98.78736643,219.9850256,760.3374089,206.2216748,11649.5,802.5168059,4,9
463.8639547,143.7097307,218.5560261,1076.215166,199.3239891,11590.5,803.8305144,4,9
406.2022741,109.7405275,218.5140068,901.5629634,206.2677528,11575,789.5878741,4,9
402.7343678,148.7873838,202.509413,701.4043119,118.663872,11664.5,791.6883794,3,9
407.697557,145.7254594,200.0095473,840.9483872,122.1902052,11715.5,795.6883795,3,9
406.988853,157.0049683,201.4350247,829.0744553,120.9657572,11683.5,795.3452327,3,9
408.8839585,143.0836868,204.4885529,896.5396356,118.3319437,11890.5,802.8599517,3,9
401.6053514,153.9221518,211.1993135,829.7189162,112.056487,11883.5,817.3452333,3,9
410.2666083,161.3540049,216.9689222,926.2609727,113.4517827,40,23.65685415,3,9
415.4689234,158.7819816,206.5191316,994.4136274,125.0463727,12105.5,803.0020869,3,9
418.7888724,135.6932744,216.5438734,857.4361035,117.058539,12134,821.5878741,3,9
483.1179494,214.5028834,214.6343298,1229.848359,121.92297,12155.5,832.3157957,3,9
417.8686571,166.0523509,214.189041,949.8651981,116.8051679,12196,820.416301,3,9
424.7182285,150.60613,216.1689651,798.8075919,122.4385586,12180.5,822.8010769,3,9
424.6673161,157.3309248,216.3906164,1080.846516,122.650098,12300,817.3868636,3,9
427.9053468,172.4377392,213.1153788,1033.662242,127.7428897,12222,812.0731554,3,9
424.1004857,170.1698786,213.462101,1070.846225,124.4355786,12281.5,816.3157959,3,9
431.8455122,161.6737533,213.8228737,1088.00365,129.3708426,12253.5,807.4873683,3,9
423.4708394,128.6685485,220.0472043,869.8069316,123.531272,12172.5,827.6295038,3,9
420.3540937,120.9589834,216.3970886,868.4728328,123.9849954,12176,810.0731552,3,9
414.8958262,137.5715139,222.5129317,943.8136894,122.2141386,12067,819.0437176,3,9
418.4529868,139.4602742,218.8726514,913.2020614,122.1411023,12074,818.2152904,3,9
416.2425206,161.2328699,213.009134,1022.233765,126.3460421,12097,809.2447282,3,9
413.9209549,153.4952446,218.354219,724.2676787,118.3827012,12001,815.2447281,3,9
420.3444306,157.3354674,212.481936,1055.100648,123.8813452,12023,806.901582,3,9
409.2432021,154.9060341,200.0405909,1068.649715,122.5737817,71,32.48528123,3,9
406.4168111,79.63483581,215.0881778,1022.046433,218.2143587,34,21.65685415,4,9
473.3878974,217.0393863,203.8536152,1200.415271,122.6989186,11992.5,802.1736606,3,9
409.6244373,171.2409506,212.4385763,820.9239365,118.8130951,11903.5,810.5168065,3,9
407.8364707,146.6870814,210.6369287,856.2474337,116.4700644,11931,811.2447278,3,9
409.2759129,90.65565953,227.0746015,943.1440287,197.8961176,11926.5,811.3452337,4,9
411.8444117,109.7718844,219.8864329,900.680386,206.340928,11986,801.2447282,4,9
417.667685,179.1390773,202.2641144,893.9727267,121.0872232,11907,804.0731555,3,9
410.2050397,176.1030624,201.064585,866.3389792,114.7247127,11787,800.0731548,3,9
403.6259982,158.8487061,199.5051527,694.1335849,113.0699954,11705.5,799.345233,3,9
410.5271273,169.4844554,199.232174,851.8153403,118.4522752,11676.5,794.0315247,3,9
413.3023477,165.4941988,200.3519462,988.1507054,113.1751572,11669,802.7594467,3,9
413.0577912,179.4435927,193.0229314,1070.548201,121.1426879,11720,782.2741659,3,9
401.4121207,99.72786295,203.684911,767.4405913,205.8219114,11722,787.1025928,4,9
403.194104,104.4306795,203.2930959,740.7957063,200.7353728,40,23.65685415,4,9
417.3942039,120.3659008,212.181484,791.6930015,213.1613085,11713,800.4163008,4,9
413.7733575,64.1249262,206.455727,816.8347948,203.7480178,11748.5,790.3157955,4,9
405.9646047,108.9418808,205.1485214,1071.971434,194.5234068,11669,795.3868637,4,9
403.7965025,175.0299301,187.4502943,776.3808561,119.5612159,11692.5,781.8305149,3,9
408.4917837,101.7245887,208.286446,669.0950094,211.1422682,11554.5,784.5168061,4,9
395.994742,118.9111953,207.2483821,1085.571047,189.3538826,11607,792.4163008,4,9
405.1348297,175.1932073,188.3669105,653.6669465,127.6625135,11514,788.9015824,3,9
393.9621796,103.9861424,207.289135,719.3596859,193.7113405,11551.5,788.1736604,4,9
399.9042999,109.7173526,206.1434634,840.1324186,206.285604,11595.5,785.345234,4,9
404.4324937,150.8568595,195.1617366,784.8927353,119.4607854,11453.5,789.8305142,3,9
466.6760639,209.9808834,194.7921075,1041.309174,117.9583297,11514,802.2741653,3,9
399.192689,90.93876533,198.3862606,801.2174068,214.3824309,11641,763.7888843,4,9
395.8165291,95.0914034,210.7884773,853.1445515,206.1322129,11505.5,785.8305146,4,9
393.4575017,85.17591267,204.5989826,791.8283295,212.7555616,11566,771.9310195,4,9
398.6376086,77.89168137,207.2067274,953.6977111,211.1924557,11507.5,777.0020877,4,9
394.0509996,82.68690989,217.0922182,834.6068509,204.7279694,11374,791.445739,4,9
395.309821,141.0022707,190.6486531,691.6317406,125.7322678,77,34.48528123,3,9
451.6065068,125.6958639,206.4197676,846.3541779,206.5699637,55,28.48528123,4,9
387.281299,86.26430902,213.249052,993.1888951,203.501979,11311.5,782.3746709,4,9
394.0898371,80.39125767,202.8244997,771.8542895,215.6738797,11310,762.9604579,4,9
395.9313928,145.0240997,197.0954109,934.7169902,122.3573451,11344.5,780.5168065,3,9
389.3974636,93.72660385,208.6809544,790.6015566,210.4281397,11232,774.7594469,4,9
390.3261858,93.23588728,210.1995478,900.4025703,205.9685169,11138.5,774.031525,4,9
390.0530519,84.17466382,206.7103183,936.3322134,205.7743469,11153,767.7888846,4,9
394.3801714,97.5503981,216.5144273,764.2102445,209.9570858,11051.5,787.3452333,4,9
382.9877316,92.9970552,214.6213435,767.830949,204.1494597,11040.5,777.2030984,4,9
383.7988608,89.75010644,210.0127435,857.2152622,211.8450001,10988,764.4751765,4,9
379.8922939,65.49398591,214.798284,753.905009,202.9806402,10907.5,778.8599522,4,9
381.0047582,91.47556961,206.6708806,639.140871,210.3868103,10975.5,768.0315248,4,9
376.5274514,86.97818595,208.5702587,996.1753154,200.9704618,10912.5,768.2325358,4,9
385.1000212,83.49739556,206.4730012,775.2245966,212.2632085,11001.5,762.0315249,4,9
377.688376,99.66365213,214.5531206,626.5634488,206.6552788,11061,777.3036033,4,9
373.1246311,78.03155995,211.2570623,690.6921411,197.9642476,11020,774.1320301,4,9
380.2303497,90.1678752,209.193878,900.7500598,205.4315883,10801.5,767.5462439,4,9
376.3315414,86.07426337,201.0157533,638.5237547,208.9243272,11065.5,756.5756814,4,9
377.9519693,92.20458818,194.2513007,1108.483003,206.0866502,11109.5,733.546245,4,9
377.5483921,90.90636598,202.7945059,850.6631698,200.217312,11067.5,757.5462438,4,9
382.889751,144.7089957,195.0643277,825.6556583,118.3367236,11010,773.7888842,3,9
384.1105455,159.6792765,191.3052714,779.5861381,114.8570111,45.5,25.07106769,3,9
381.5952093,146.3253757,187.4488291,853.490224,120.4193013,10967.5,755.0609632,3,9
383.5054953,147.2576911,185.1731519,848.3456363,130.186655,11016,745.3036035,3,9
383.3057999,87.33673795,208.0825416,902.8762433,204.3196675,10946,759.3036034,4,9
389.7660514,143.71304,192.5887784,832.0575416,124.7588074,10932,763.4457387,3,9
385.5174922,148.5719976,177.4908326,750.4237384,129.3845294,34,21.65685415,3,9
386.8099291,147.8381909,195.3768872,1009.496026,117.9485635,10919.5,764.3746709,3,9
371.6356232,73.64081897,205.9645138,559.5840437,208.9098218,10863,757.3036028,4,9
376.2694358,145.5622892,177.6441179,625.2040356,133.9188259,10923.5,735.5462435,3,9
376.1169273,141.4489319,178.803714,678.4189885,128.1694653,10902.5,739.8893902,3,9
381.1426627,83.96582436,201.9499283,622.3023887,219.539535,10860.5,752.0315249,4,9
381.2950228,154.6523495,187.7125283,806.0721976,125.291894,10828,754.6173117,3,9
385.2722274,83.36070746,201.1714259,900.3174115,207.2740028,10863.5,760.3746709,4,9
397.3255325,140.2432066,192.0474222,898.2711506,119.511706,11103,768.2741656,3,9
402.7694272,147.5329049,188.7078391,957.7828838,128.1098936,11445.5,756.8599523,3,9
403.9392047,140.8438406,189.4762059,871.2109814,127.4295432,11606,771.5878739,3,9
398.5616926,146.058634,184.7017269,672.0661478,128.0413039,11719,763.1025929,3,9
409.2452119,142.3873088,192.3576681,900.4494529,128.9535735,11862.5,779.3452328,3,9
406.5945933,127.9729738,196.6306353,608.8348182,128.2221685,12013,797.1025928,3,9
422.3793511,175.576377,192.0688455,1013.322511,129.2009831,12270.5,785.4873683,3,9
422.359575,160.9245838,203.0603407,972.3715472,119.9953919,12247,806.2741656,3,9
414.0001937,94.43490477,230.3915464,879.7043283,202.9468833,12363,831.5878733,4,9
415.9433352,75.96224691,217.6357377,814.1049312,214.9317791,58,29.65685415,4,9
424.1574471,155.7947994,211.7041795,1034.315009,118.8346788,12739,832.9015821,3,9
419.7924823,134.8065692,215.9716954,1079.303654,117.5923142,12825.5,841.8305146,3,9
426.6578858,84.66835027,215.7434249,832.1121494,224.5079639,52,27.65685415,4,9
427.5172354,159.8882534,206.2257366,993.091515,128.2908592,13043,822.2152901,3,9
432.6853769,98.1908893,234.5112173,1021.152346,210.0703163,13044.5,844.3157961,4,9
423.3115088,80.26130092,239.4851488,1023.35579,205.5278869,13026.5,858.6589417,4,9
426.9684226,153.6965032,225.5855025,938.62194,116.0560717,13055.5,861.1442224,3,9
423.472342,153.1941478,218.3708642,909.5382895,118.0268286,13112,841.5878739,3,9
426.2574963,150.1685663,212.1317235,855.2537049,127.061776,13197.5,831.1442231,3,9
423.91036,87.66480755,236.2983035,1159.119427,203.6410643,13062,848.073155,4,9
426.8143041,101.4074111,242.6219791,849.7897543,206.6359118,13016.5,863.9726499,4,9
425.8355721,146.6499499,218.4079393,1024.98645,122.0812566,13049.5,845.1442226,3,9
501.5154869,208.4432594,210.6258749,1078.428707,127.5704057,13117,834.2152904,3,9
425.4385803,94.55771388,238.8647564,1099.214646,204.6933732,12996.5,852.3157965,4,9
428.5251632,146.3387977,216.7989414,874.7020779,127.5959359,13075,840.0731553,3,9
426.1729988,145.7423842,211.6609953,850.4822992,126.6088371,13083.5,829.1442232,3,9
429.9000295,147.0415639,220.486914,1001.398297,117.5310526,13371.5,853.9726497,3,9
424.5701501,166.1391092,224.1964147,962.305468,114.9263338,13412,864.7005717,3,9
435.7254505,154.0797623,221.7060966,1038.869211,115.424034,13366,862.2152901,3,9
434.8884582,151.567675,225.9672818,996.9394189,115.8483092,13541.5,876.1147847,3,9
431.5022805,151.4747228,231.0395078,1096.690022,113.5870564,13610,880.8427064,3,9
429.2953554,174.4542148,223.6283917,900.588362,118.3745882,13663,869.6711336,3,9
434.8799222,176.7784009,230.6211161,1095.753691,110.2594434,13804,895.9554055,3,9
431.013085,154.5576853,234.5733002,836.4769591,111.037243,13936,906.9848427,3,9
443.8377647,170.0469103,240.5043576,1034.78467,117.7765628,13969.5,908.5411918,3,9
437.4140041,179.6561527,240.8784613,1354.906688,110.1548643,14008,907.4701242,3,9
434.2507656,167.4796831,242.2177137,942.3189847,114.3306337,14047,904.4995613,3,9
435.0997556,160.2408952,236.6814749,738.2561963,113.3642312,14104.5,904.0559096,3,9
441.8054295,194.8488003,234.2897118,944.8566967,113.6324739,13897,907.1269778,3,9
437.1991933,160.18505,232.9000208,883.8081706,118.4922141,13939.5,887.9137748,3,9
447.1014306,172.8299861,240.1540507,1283.416132,117.3191527,13826,901.3279879,3,9
445.0046085,186.1230924,234.8049849,1015.10618,123.636631,13891,888.6416966,3,9
443.8198103,153.861902,239.1124672,933.9599137,118.3891054,13877.5,902.8843365,3,9
443.9946348,149.9092635,248.4236348,871.1483926,117.0344826,13868,927.9554048,3,9
455.6230166,165.5243279,254.4717556,1102.141637,112.8054258,13917,933.8132694,3,9
451.6448517,166.0972499,246.5573143,1273.578795,112.5254853,34,21.65685415,3,9
445.93021,146.9381482,245.9552228,878.4538567,111.8375493,14014,919.327988,3,9
447.0803086,174.1917067,244.5128875,1094.556532,118.3373744,14063.5,915.9137743,3,9
445.1176936,153.7857604,253.9269517,928.0013336,112.9099706,14069,936.1564151,3,9
458.3617892,166.6495189,245.5561515,983.4714919,116.7499962,14107,923.8132694,3,9
460.7029829,167.4926842,242.8043898,1051.405752,115.7159379,40,23.65685415,3,9
462.0182237,158.3920267,238.6197605,1204.104237,119.5705228,14133.5,902.3990561,3,9
456.3817483,174.6294248,234.5085853,1150.111053,119.9914426,14057.5,901.0853472,3,9
462.1289483,165.5162681,241.2142324,1213.486192,110.1373432,13951,915.6711341,3,9
453.9962496,158.5014942,236.4441966,1047.4432,116.9343513,13947.5,894.6000663,3,9
454.3193309,165.5487681,225.8546992,1077.811475,121.5196761,74,35.31370831,3,9
451.9765012,147.3981401,226.0035466,960.6243391,126.0418966,44,24.48528123,3,9
447.2235407,151.0660438,222.7946552,777.2253343,127.5622923,46,25.65685415,3,9
449.3838546,163.8107596,222.790444,994.4497117,121.9594983,14013,875.8721446,3,9
449.394712,143.6165406,229.7107113,1067.54894,122.7866851,14096.5,883.7716393,3,9
446.2920107,157.1321852,240.248528,935.3786041,118.2487026,13999.5,905.0853478,3,9
448.7831054,146.7872313,235.7303245,1053.65803,115.5116578,14186.5,902.2569203,3,9
457.9684782,168.0619711,240.708668,1265.658155,115.2176742,14257.5,911.5706289,3,9
454.5777587,168.2812006,253.0956199,944.7540485,114.0970738,14197,931.4701238,3,9
464.8179219,141.3901449,254.1467214,798.1997889,115.1664536,14297.5,945.3696184,3,9
454.7905522,148.3893146,237.5150393,907.3969034,120.8011119,71,32.48528123,3,9
467.2031999,174.0369561,259.4143796,1252.532907,115.6337511,14460,951.1269777,3,9
460.1515958,144.2451512,254.7785238,710.4445961,115.5313594,14510,949.4701234,3,9
459.7883113,162.3445423,254.3861709,922.3176441,117.8951751,14518,948.0975401,3,9
460.0518177,149.7455837,259.296038,887.5870637,114.6358655,14465,952.783832,3,9
463.1831804,165.3584509,260.7816111,922.8466262,114.9153839,14421,959.6122586,3,9
455.3885682,181.0248343,256.2324666,1212.512063,113.3174657,14457,952.7838315,3,9
451.4886291,163.5827789,255.7011075,906.9992701,114.553118,14448.5,947.7127645,3,9
443.3141447,172.8403088,254.8734659,1170.057876,111.8717862,14388,947.7543938,3,9
448.3059653,178.8126239,254.4916163,837.3570339,113.4824539,14435,942.9259669,3,9
461.0351933,186.3273948,259.2398988,1062.796412,114.7017206,14332,954.0975398,3,9
449.4254623,163.3513664,256.0461017,951.2310998,115.8562142,14300,942.2985506,3,9
449.5422276,147.1697044,252.1773754,696.4603092,116.3051708,14365,938.7838312,3,9
453.4658416,147.9694744,245.2985047,844.5536202,117.3337677,14314,922.2985502,3,9
454.361377,155.7854106,236.3641427,947.988749,121.9727358,14241.5,904.8843371,3,9
443.9269422,159.8668537,232.631757,890.9426778,121.330264,14106.5,896.05591,3,9
446.5295223,156.3730092,228.8163898,950.6580077,125.0979121,14042,897.3279884,3,9
455.003925,175.4156726,219.4452311,1096.480039,127.2285001,57,28.48528123,3,9
451.3913782,167.3704373,208.5458661,1017.62524,136.7543021,34,21.65685415,3,9
443.9664299,180.2437523,215.6322247,1131.462172,127.3785898,34,21.65685415,3,9
446.4574928,169.1069032,210.7412402,1102.515709,131.8046826,14118.5,863.0853479,3,9
447.0878119,175.1633827,213.5901347,1148.514775,124.7833577,14078.5,865.0853479,3,9
447.1812006,159.7355277,223.0792284,961.7420295,123.35648,14246.5,889.570629,3,9
455.391512,174.4277609,224.1919973,948.0072759,125.6480903,14290.5,887.227484,3,9
436.9080379,155.0491185,224.3256135,1102.326257,116.1091805,14269.5,894.25692,3,9
451.1650982,153.3864652,220.5055573,896.455167,124.8863173,14174,887.3279886,3,9
448.4668968,165.482828,216.1304225,869.6942697,125.7602613,14188,873.6711344,3,9
451.6254184,189.6270306,223.9817502,1077.001366,122.5010825,14201.5,886.3990552,3,9
446.9590777,162.7704966,219.9239921,1169.435178,123.7781868,14273,884.6416962,3,9
450.7150339,172.6227516,221.5083339,1088.615481,125.6990035,14255.5,889.5706283,3,9
452.7329796,191.3042606,225.4849727,1248.203327,120.5811764,14304.5,896.8843364,3,9
450.8687407,172.633665,221.6506312,1171.549236,124.7597143,14287,887.6711338,3,9
446.0177388,154.6984649,214.6932254,1001.993629,129.3467724,79,34.48528123,3,9
450.9448333,160.3134818,230.1361218,1119.089915,121.731819,14314,904.2985505,3,9
462.278147,161.0148558,225.2324479,1170.930338,127.6251636,14472,881.470124,3,9
454.8899222,173.5675152,229.9938861,1122.073944,127.9567081,14348,908.4406855,3,9
457.1744345,172.3404504,230.9307632,729.0610374,132.0400848,14383.5,899.2274829,3,9
457.1267138,170.6583202,232.1422138,1257.012805,122.3051511,14346.5,904.8843372,3,9
454.5131753,180.092249,235.1974914,1352.01473,116.9870444,14290,904.9848424,3,9
459.9916133,182.1386667,232.4292984,1030.604537,123.5510227,14276.5,901.5706289,3,9
452.757909,169.0746517,228.2411082,906.8648827,129.1949774,14393,901.327988,3,9
456.8495354,176.4064787,231.5071052,1023.87653,123.6547826,14424.5,904.0559101,3,9
462.7622585,170.2394297,227.8574883,1316.439417,124.1540231,14522.5,898.05591,3,9
453.149981,177.6994451,234.329151,988.5565134,122.2719874,14499,910.641697,3,9
466.0398983,174.0937256,235.3561161,1058.822961,122.1954251,14593,908.2985504,3,9
470.6020392,181.4137091,235.2966326,1053.3176,126.9150657,14566,912.2985502,3,9
463.0633499,191.0655511,232.3341495,1044.3505,120.0897573,14526,913.9554045,3,9
464.0287977,172.7894724,234.8406968,1036.01556,123.5462614,14784,920.783831,3,9
464.2228274,184.3666344,235.6479863,1104.07932,125.427646,14885,914.9848418,3,9
474.3994915,166.0371598,235.0599842,1170.773011,129.0380716,14887,922.298551,3,9
466.6004158,174.765653,240.0885271,1074.961147,120.698382,14980.5,927.0264715,3,9
460.4598096,181.4855228,241.8732475,936.8228169,123.9938539,15050.5,927.7127638,3,9
458.6656332,175.7407261,237.6187888,1134.660313,119.1512839,15085,934.5828212,3,9
466.4191931,181.4385765,241.0529367,1230.973379,118.9667461,15118,930.7838323,3,9
455.2685204,171.8252063,235.0364489,1102.450064,123.2830354,15093,933.6122578,3,9
464.0000933,178.4493715,238.2999492,1273.646027,123.9074734,15104,930.4406861,3,9
458.1269191,191.3100913,237.561883,1078.401008,117.7964424,15069.5,929.7127644,3,9
461.6426621,170.733534,238.3002658,1019.392709,125.3923376,15046,925.2691129,3,9
463.8920943,168.8375042,240.7074365,1064.816756,121.7344777,15008,925.6122591,3,9
540.5457099,228.2823605,239.3119549,1125.985209,122.4227219,14935.5,938.8843368,3,9
465.1360866,203.4481653,234.7789958,1287.464229,112.6274701,14960.5,920.7422022,3,9
452.0225687,179.5182554,238.2404892,1316.121407,112.2523299,15013,918.8427069,3,9
448.5334509,168.688087,235.8205704,1270.475108,112.5316833,14876,915.8721448,3,9
440.0229925,163.3298781,230.8007757,1246.883098,107.2103186,14971,902.416301,3,9
452.9270194,185.2959511,229.080567,1283.692765,108.6077235,14864,905.7300093,3,9
437.6423515,173.8816722,232.3356354,1115.427198,108.2714457,14780,912.2152907,3,9
444.9117398,176.8154316,233.7081229,1317.42426,105.6779661,14760.5,904.8010765,3,9
433.1417829,162.2523005,231.2275066,858.7671186,115.8283201,14630,901.5878742,3,9
443.4855555,170.0490108,231.9504643,1120.174122,112.9445654,14653,918.4995614,3,9
448.386305,152.6325126,236.0654556,1145.277259,113.5757413,14603,910.7005712,3,9
432.7056304,103.5861491,243.3005275,923.8195444,197.1918929,14364,892.2152907,4,9
436.6848572,94.62993717,246.6801497,1121.884215,200.7008698,14085,888.7005717,4,9
432.8761444,176.6203026,228.5183992,1091.031269,111.404623,13949.5,885.9726495,3,9
434.8383773,105.207116,239.7456723,1177.329255,199.6252681,13743.5,875.1442224,4,9
373.5335028,120.7671347,243.2136889,882.5357989,110.817723,10805.5,832.6589417,3,9
369.8066541,136.1077992,227.6276545,826.6022533,116.7616218,11015.5,800.658941,3,9
376.5677234,104.1278485,234.0506267,1162.136763,110.7447376,11065,821.9310195,3,9
378.1891752,101.8040508,230.3787249,979.9184881,118.5281278,11129,825.9310195,3,9
380.0643842,115.9351741,238.1273752,804.6740947,116.6380111,11091,839.5878739,3,9
377.6599505,109.6452288,233.2437373,742.5357681,121.1352209,11239,814.7594465,3,9
447.6071295,172.2972361,233.5164831,799.2489914,115.6286841,11208,827.9310199,3,9
378.2801052,136.1371498,232.8389655,750.9926817,113.9047667,11264,821.93102,3,9
381.0795883,132.3730268,221.6529751,1116.496439,118.2678983,11840,814.4163007,3,9
408.8491246,142.2237145,236.3383441,1164.291549,111.3975318,12056,840.5584362,3,9
421.7501846,181.7022858,237.0004287,1164.110055,107.109786,34,21.65685415,3,9
421.2083111,161.5236593,236.2578422,916.670297,104.937924,12267,858.9015824,3,9
426.9711049,148.6748434,232.3368462,859.24186,113.3835667,12357.5,844.8010772,3,9
406.1658871,126.1904728,227.5740193,1031.129844,110.0848341,12293,838.7594467,3,9
427.1572223,127.5207631,230.2591823,1233.971064,109.1314178,12210.5,843.4873687,3,9
420.0316298,159.2375569,234.5503908,930.6266189,108.3206108,12095,850.9015816,3,9
422.1312269,154.3179561,236.5246906,741.8194387,109.2895322,12074.5,845.8305147,3,9
410.9109594,136.6824332,223.1730739,1206.25052,107.0567289,12176,828.416301,3,9
409.0338895,163.8208256,225.627557,1006.095687,111.034733,40,23.65685415,3,9
415.498728,142.5979734,245.9751149,1019.892471,107.5642343,12281.5,879.6295031,3,9
436.0953476,125.9116022,238.4665174,979.2845621,115.1847542,12290,861.8721443,3,9
439.1121603,120.0469531,245.1277909,1038.36911,115.4590526,12359.5,877.4284933,3,9
433.4579151,156.0616548,254.5845872,977.5174405,113.0325319,12396.5,899.2274833,3,9
433.6168448,102.7881335,247.912979,866.1991539,121.6820869,12409.5,877.4284933,3,9
438.9577253,114.2813062,248.2826961,982.6506952,123.6963563,12328,873.6711341,3,9
444.0305605,120.6620745,249.7869755,1109.408303,120.2572877,12294.5,879.0853472,3,9
440.3757072,147.4950044,251.9796331,868.9719009,121.719145,12353,881.813269,3,9
443.2586454,95.26192481,256.9275946,929.6932527,117.6439344,12400.5,889.7127643,3,9
444.2751507,140.3367912,250.9595887,1080.148742,125.524018,12436,894.2985507,3,9
435.7750892,110.8354078,257.6215525,934.9300739,121.1100874,12412,894.2985512,3,9
446.5458813,120.8216163,259.8033499,1058.892571,118.1419897,12352.5,895.3696178,3,9
443.8759858,128.0114217,257.9138742,1233.932247,121.2629311,12337,891.7543947,3,9
440.8763042,117.7523239,255.9888593,1102.012031,121.5538602,12346.5,885.3696178,3,9
432.2957055,126.8314848,256.0822392,990.9762969,118.8943126,12345.5,894.3401809,3,9
442.3736765,141.7252709,260.1933948,1230.204082,117.953407,12320,900.2985506,3,9
448.57302,139.502593,262.0361888,1179.92851,119.9509299,12296.5,899.3696183,3,9
444.9120069,152.5344312,255.6725148,1321.131466,126.2628257,12230,903.9554048,3,9
449.9117923,130.4533755,263.8430577,1225.39288,120.0769774,12310,895.2691128,3,9
449.3431983,125.1810539,261.6300275,881.3045297,120.4250182,12388.5,896.8843375,3,9
436.2655635,126.6392085,252.8145823,832.5987792,125.9886448,12397.5,893.2274832,3,9
449.6882119,105.021162,261.1184606,1328.602258,115.6757992,12354.5,901.0853474,3,9
439.7825121,135.0851737,248.7746969,1051.110677,120.0746258,12328,896.8427074,3,9
438.2683719,138.0384254,242.2675997,1278.709365,110.8065414,12432.5,874.4579314,3,9
433.3981155,124.8658876,253.1291839,1275.180734,106.8850324,12278.5,877.9726499,3,9
429.3122223,165.6542297,249.2897224,1192.143229,102.1074034,12263,883.7300093,3,9
437.4830391,144.9735015,249.4151445,1171.668225,105.5418816,12240.5,886.4579313,3,9
423.2086201,138.4395941,250.3005407,1048.844725,105.1045281,12200,883.8721449,3,9
431.9349361,151.272865,243.525948,1081.15272,104.1751766,12270.5,872.3157959,3,9
418.6555973,118.1580088,243.1720609,894.8570123,100.8004805,12296.5,863.1442231,3,9
413.1736724,129.0352199,243.9002429,864.0013053,100.9903141,12331.5,866.6589417,3,9
422.9919498,136.6522016,246.4086422,928.1450227,102.525534,12213,869.244728,3,9
417.8800268,137.799136,246.2674292,1092.538768,102.96815,12127,868.5584365,3,9
424.5260125,151.5761857,233.2783132,1207.844159,110.6039982,12258.5,853.6295041,3,9
426.8455796,132.2727888,244.0490837,1079.659877,105.4906786,12164,862.0731552,3,9
406.048726,128.1961447,242.9900456,906.6267859,100.0866048,12257,868.0731553,3,9
422.2739669,138.4359795,252.3087799,1065.316049,96.86907487,12269.5,879.9726495,3,9
423.2301506,143.4171098,248.2422725,1184.182558,97.31137733,12316,877.3868634,3,9
428.4301744,137.8658041,239.7562441,958.0657262,102.2546191,12205,870.073155,3,9
437.3754006,124.3550489,244.5792843,1270.961718,99.03662607,12292.5,876.658942,3,9
401.8166107,124.3675569,233.8031369,817.0851855,107.8359462,12313,855.9310197,3,9
402.5196834,134.2039486,234.8010995,869.726272,102.4259076,12240,847.2447276,3,9
426.07866,139.0245821,237.0100399,956.2341578,106.1724781,12139,852.0731554,3,9
400.3832256,131.702996,229.8517704,1081.91378,108.4711477,12203.5,852.1736604,3,9
396.2159618,155.9456857,234.6271386,1161.300138,102.1818436,12243,844.5584365,3,9
421.4942953,163.2391157,230.9437201,1036.481482,109.9097374,12207,850.4163005,3,9
427.4908283,155.6119016,231.1599063,1078.940683,110.0883814,12309.5,853.4873685,3,9
